bond_lengths,bond_angles,torsions,rings,mol_name,source_file
0.47058823529411764,0.47058823529411764,,0.0,RDKit          3D,5l1v-A-rec-5l1v-7pf-lig-tt-docked-0-pocket10_5l1v-A-rec-5l1v-7pf-lig-tt-docked-0.sdf
0.0,0.07142857142857142,0.4,,RDKit          3D,1djy-A-rec-1djz-ip2-lig-tt-min-0-pocket10_1djy-A-rec-1djz-ip2-lig-tt-min-0.sdf
0.2,0.2,0.0,0.0,RDKit          3D,1afs-A-rec-1afs-tes-lig-tt-min-0-pocket10_1afs-A-rec-1afs-tes-lig-tt-min-0.sdf
0.5384615384615384,0.4666666666666667,0.0,0.0,RDKit          3D,5ngz-A-rec-5ngz-2bg-lig-tt-min-0-pocket10_5ngz-A-rec-5ngz-2bg-lig-tt-min-0.sdf
0.5714285714285714,0.5454545454545454,0.5,,RDKit          3D,2cy0-A-rec-2d5c-skm-lig-tt-min-0-pocket10_2cy0-A-rec-2d5c-skm-lig-tt-min-0.sdf
0.3333333333333333,0.5217391304347826,0.42857142857142855,0.0,RDKit          3D,3hy9-B-rec-3hyg-099-lig-tt-min-0-pocket10_3hy9-B-rec-3hyg-099-lig-tt-min-0.sdf
0.2727272727272727,0.25925925925925924,0.7272727272727273,0.0,RDKit          3D,1r1h-A-rec-1r1h-bir-lig-tt-docked-1-pocket10_1r1h-A-rec-1r1h-bir-lig-tt-docked-1.sdf
0.3448275862068966,0.14285714285714285,0.13333333333333333,0.0,RDKit          3D,4ja8-B-rec-4ja8-1k9-lig-tt-docked-0-pocket10_4ja8-B-rec-4ja8-1k9-lig-tt-docked-0.sdf
0.07407407407407407,0.5,0.14285714285714285,0.0,RDKit          3D,4bel-A-rec-2ewy-dbo-lig-tt-min-0-pocket10_4bel-A-rec-2ewy-dbo-lig-tt-min-0.sdf
0.3125,0.35,0.0,0.0,RDKit          3D,5liu-X-rec-4gq0-qap-lig-tt-min-0-pocket10_5liu-X-rec-4gq0-qap-lig-tt-min-0.sdf
0.2,0.5,1.0,,RDKit          3D,1rs9-A-rec-1dmk-itu-lig-tt-min-0-pocket10_1rs9-A-rec-1dmk-itu-lig-tt-min-0.sdf
